dataset;project;plot;year;fromdaynr;todaynr;meandaynr;E;N;elevation;biomass;biomass_adj;Canopy;Habitat;Tmean;Psum;Pmean;Tmean_anomaly_april_current;Psum_anomaly_april_current;Tmean_anomaly_april_prev;Psum_anomaly_april_prev;Tmean_anomaly_winter;Psum_anomaly_winter;Tmean_anomaly_meandaynr_prev;Psum_anomaly_meandaynr_prev;Warm_spell;Cold_spell;Wet_spell;Dry_spell;Warm_spell_april_current;Cold_spell_april_current;Wet_spell_april_current;Dry_spell_april_current;Warm_spell_april_prev;Cold_spell_april_prev;Wet_spell_april_prev;Dry_spell_april_prev;Warm_spell_winter;Cold_spell_winter;Wet_spell_winter;Dry_spell_winter;Warm_spell_meandaynr_prev;Cold_spell_meandaynr_prev;Wet_spell_meandaynr_prev;Dry_spell_meandaynr_prev;nHerbs;nTrees;Light;ellenTemperature;Arableland;Forest;Grassland;Water;fyear
validation;Landklif;7446_1_F;2019;136;150;143;13,124446;48,488097;468;16,24;22,55555556;0;forest;12,85511077;87,2000013;5,81333342;1,276699971;-25,15333371;4,119366575;-31,3533338;1,323433241;6,7340001;3,07419348;-55,29333416;0;1;3;3;2;0;0;6;4,399288602;0,123107587;0,34864906;6,831469844;3;0;4;10;4,083913379;0,121904879;0,608565652;5,76181706;0;0;0;0;0;0;0;0;2019
validation;Landklif;7446_1_F;2019;150;162;156;13,124446;48,488097;468;27,4;38,05555556;0;forest;18,5463927;6,100000091;0,469230776;1,276699971;-25,15333371;4,119366575;-31,3533338;1,323433241;6,7340001;1,383066636;-18,25333361;2;0;0;5;2;0;0;6;4,399288602;0,123107587;0,34864906;6,831469844;3;0;4;10;2,567951317;1,174733726;1,626012276;6,325908855;0;0;0;0;0;0;0;0;2019
validation;Landklif;7446_1_F;2019;162;176;169;13,124446;48,488097;468;37,2;51,66666667;0;forest;20,3211106;47,90000071;3,193333381;1,276699971;-25,15333371;4,119366575;-31,3533338;1,323433241;6,7340001;1,383066636;-18,25333361;2;0;2;5;2;0;0;6;4,399288602;0,123107587;0,34864906;6,831469844;3;0;4;10;2,567951317;1,174733726;1,626012276;6,325908855;0;0;0;0;0;0;0;0;2019
validation;Landklif;7446_1_F;2019;176;193;184;13,124446;48,488097;468;27,24;37,83333333;0;forest;19,77844395;23,50000035;1,305555575;1,276699971;-25,15333371;4,119366575;-31,3533338;1,323433241;6,7340001;0,987333311;-47,1500007;2;0;0;5;2;0;0;6;4,399288602;0,123107587;0,34864906;6,831469844;3;0;4;10;1,88609815;0,538419524;0,771581044;5,857605765;0;0;0;0;0;0;0;0;2019
validation;Landklif;7446_1_F;2019;193;210;201;13,124446;48,488097;468;22,22;30,86111111;0;forest;19,9889995;45,90000068;2,550000038;1,276699971;-25,15333371;4,119366575;-31,3533338;1,323433241;6,7340001;0,987333311;-47,1500007;2;0;0;4;2;0;0;6;4,399288602;0,123107587;0,34864906;6,831469844;3;0;4;10;1,88609815;0,538419524;0,771581044;5,857605765;0;0;0;0;0;0;0;0;2019
validation;Landklif;7446_1_F;2019;210;225;217;13,124446;48,488097;468;8,06;11,19444444;0;forest;19,1411523;42,30000063;2,643750039;1,276699971;-25,15333371;4,119366575;-31,3533338;1,323433241;6,7340001;2,3088064;-30,77333379;0;0;0;3;2;0;0;6;4,399288602;0,123107587;0,34864906;6,831469844;3;0;4;10;3,180159027;0,672644138;1,216619199;6,716648945;0;0;0;0;0;0;0;0;2019
validation;Landklif;7544_2_F;2019;101;119;110;13,146349;48,465597;474;29,8;41,38888889;0;forest;10,64864064;12,70000019;0,668421063;1,276699971;-25,15333371;4,119366575;-31,3533338;1,323433241;6,7340001;4,119366575;-31,3533338;1;0;0;5;2;0;0;6;4,399288602;0,123107587;0,34864906;6,831469844;3;0;4;10;4,399288602;0,123107587;0,34864906;6,831469844;0;0;0;0;0;0;0;0;2019
validation;Landklif;7544_2_F;2019;119;136;127;13,146349;48,465597;474;13,96;19,38888889;0;forest;8,306155317;59,40000089;3,300000049;1,276699971;-25,15333371;4,119366575;-31,3533338;1,323433241;6,7340001;3,07419348;-55,29333416;0;4;1;2;2;0;0;6;4,399288602;0,123107587;0,34864906;6,831469844;3;0;4;10;4,083913379;0,121904879;0,608565652;5,76181706;0;0;0;0;0;0;0;0;2019
validation;Landklif;7544_2_F;2019;136;149;142;13,146349;48,465597;474;29,72;41,27777778;0;forest;12,81980601;87,2000013;6,228571521;1,276699971;-25,15333371;4,119366575;-31,3533338;1,323433241;6,7340001;3,07419348;-55,29333416;0;1;3;3;2;0;0;6;4,399288602;0,123107587;0,34864906;6,831469844;3;0;4;10;4,083913379;0,121904879;0,608565652;5,76181706;0;0;0;0;0;0;0;0;2019
validation;Landklif;7544_2_F;2019;149;163;156;13,146349;48,465597;474;75,04;104,2222222;0;forest;18,08204399;14,40000021;0,960000014;1,276699971;-25,15333371;4,119366575;-31,3533338;1,323433241;6,7340001;1,383066636;-18,25333361;1;0;0;5;2;0;0;6;4,399288602;0,123107587;0,34864906;6,831469844;3;0;4;10;2,567951317;1,174733726;1,626012276;6,325908855;0;0;0;0;0;0;0;0;2019
validation;Landklif;7544_2_F;2019;163;177;170;13,146349;48,465597;474;77;106,9444444;0;forest;20,65537726;47,90000071;3,193333381;1,276699971;-25,15333371;4,119366575;-31,3533338;1,323433241;6,7340001;1,383066636;-18,25333361;2;0;2;4;2;0;0;6;4,399288602;0,123107587;0,34864906;6,831469844;3;0;4;10;2,567951317;1,174733726;1,626012276;6,325908855;0;0;0;0;0;0;0;0;2019
validation;Landklif;7544_2_F;2019;177;194;185;13,146349;48,465597;474;66,36;92,16666667;0;forest;19,25448841;33,7000005;1,87222225;1,276699971;-25,15333371;4,119366575;-31,3533338;1,323433241;6,7340001;0,987333311;-47,1500007;2;0;0;4;2;0;0;6;4,399288602;0,123107587;0,34864906;6,831469844;3;0;4;10;1,88609815;0,538419524;0,771581044;5,857605765;0;0;0;0;0;0;0;0;2019
validation;Landklif;7544_2_F;2019;194;211;202;13,146349;48,465597;474;52,77;73,29166667;0;forest;20,19837727;33,4000005;1,855555583;1,276699971;-25,15333371;4,119366575;-31,3533338;1,323433241;6,7340001;0,987333311;-47,1500007;2;0;0;5;2;0;0;6;4,399288602;0,123107587;0,34864906;6,831469844;3;0;4;10;1,88609815;0,538419524;0,771581044;5,857605765;0;0;0;0;0;0;0;0;2019
validation;Landklif;7544_2_F;2019;211;226;218;13,146349;48,465597;474;39,79;55,26388889;0;forest;18,9590023;42,30000063;2,643750039;1,276699971;-25,15333371;4,119366575;-31,3533338;1,323433241;6,7340001;2,3088064;-30,77333379;0;0;0;3;2;0;0;6;4,399288602;0,123107587;0,34864906;6,831469844;3;0;4;10;3,180159027;0,672644138;1,216619199;6,716648945;0;0;0;0;0;0;0;0;2019
validation;Landklif;7545_2_F;2019;101;119;110;13,317516;48,474046;393;58,33;81,01388889;0;forest;11,43786411;10,20000015;0,536842113;1,396677747;-25,12333371;4,492344344;-33,22333383;1,629784192;1,549333356;4,492344344;-33,22333383;1;0;0;4;2;0;0;6;4,410357251;0,104649694;0,291518115;6,723213425;3;0;3;10;4,410357251;0,104649694;0,291518115;6,723213425;0;0;0;0;0;0;0;0;2019
validation;Landklif;7545_2_F;2019;119;136;127;13,317516;48,474046;393;22,17;30,79166667;0;forest;9,330466493;64,60000096;3,588888942;1,396677747;-25,12333371;4,492344344;-33,22333383;1,629784192;1,549333356;3,30421498;-39,23000058;0;3;1;2;2;0;0;6;4,410357251;0,104649694;0,291518115;6,723213425;3;0;3;10;4,432034348;0,095307264;0,877377558;5,472920776;0;0;0;0;0;0;0;0;2019
validation;Landklif;7545_2_F;2019;136;149;142;13,317516;48,474046;393;34,73;48,23611111;0;forest;13,67673624;78,30000117;5,592857226;1,396677747;-25,12333371;4,492344344;-33,22333383;1,629784192;1,549333356;3,30421498;-39,23000058;0;1;3;3;2;0;0;6;4,410357251;0,104649694;0,291518115;6,723213425;3;0;3;10;4,432034348;0,095307264;0,877377558;5,472920776;0;0;0;0;0;0;0;0;2019
validation;Landklif;7545_2_F;2019;149;163;156;13,317516;48,474046;393;54,31;75,43055556;0;forest;19,0296885;12,90000019;0,860000013;1,396677747;-25,12333371;4,492344344;-33,22333383;1,629784192;1,549333356;1,56895552;-10,09333348;2;0;0;5;2;0;0;6;4,410357251;0,104649694;0,291518115;6,723213425;3;0;3;10;2,588018307;0,937609156;1,785624044;6,348119724;0;0;0;0;0;0;0;0;2019
validation;Landklif;7545_2_F;2019;163;177;170;13,317516;48,474046;393;67,3;93,47222222;0;forest;21,62035511;51,70000077;3,446666718;1,396677747;-25,12333371;4,492344344;-33,22333383;1,629784192;1,549333356;1,56895552;-10,09333348;3;0;1;4;2;0;0;6;4,410357251;0,104649694;0,291518115;6,723213425;3;0;3;10;2,588018307;0,937609156;1,785624044;6,348119724;0;0;0;0;0;0;0;0;2019
validation;Landklif;7545_2_F;2019;177;194;185;13,317516;48,474046;393;84,22;116,9722222;0;forest;20,09657736;37,50000056;2,083333364;1,396677747;-25,12333371;4,492344344;-33,22333383;1,629784192;1,549333356;1,081591374;-41,06333395;2;0;1;4;2;0;0;6;4,410357251;0,104649694;0,291518115;6,723213425;3;0;3;10;1,964975723;0,450183718;0,831888098;5,859443768;0;0;0;0;0;0;0;0;2019
validation;Landklif;7545_2_F;2019;194;211;202;13,317516;48,474046;393;63,54;88,25;0;forest;20,86268846;34,80000052;1,933333362;1,396677747;-25,12333371;4,492344344;-33,22333383;1,629784192;1,549333356;1,081591374;-41,06333395;2;0;0;5;2;0;0;6;4,410357251;0,104649694;0,291518115;6,723213425;3;0;3;10;1,964975723;0,450183718;0,831888098;5,859443768;0;0;0;0;0;0;0;0;2019
validation;Landklif;7545_2_F;2019;211;226;218;13,317516;48,474046;393;37,56;52,16666667;0;forest;20,09789681;40,70000061;2,543750038;1,396677747;-25,12333371;4,492344344;-33,22333383;1,629784192;1,549333356;2,588279512;-11,36000017;0;0;0;3;2;0;0;6;4,410357251;0,104649694;0,291518115;6,723213425;3;0;3;10;3,33159577;0,547325638;1,481043914;6,585774212;0;0;0;0;0;0;0;0;2019
validation;Landklif;7835_1_F;2019;107;122;114;11,51718;48,19283;509;53,15;73,81944444;0;forest;12,92551377;28,80000043;1,800000027;0,79177776;-34,16666718;4,52911101;-44,06666732;1,061527748;3,146666714;4,52911101;-44,06666732;2;0;0;5;1;1;0;6;4,542919407;0,205769549;0,057586743;6,314885942;2;1;4;12;4,542919407;0,205769549;0,057586743;6,314885942;0;0;0;0;0;0;0;0;2019
validation;Landklif;7835_1_F;2019;122;136;129;11,51718;48,19283;509;18,84;26,16666667;0;forest;9,044888862;45,80000068;3,053333379;0,79177776;-34,16666718;4,52911101;-44,06666732;1,061527748;3,146666714;2,480419299;-0,323333338;0;3;1;3;1;1;0;6;4,542919407;0,205769549;0,057586743;6,314885942;2;1;4;12;3,585128505;0,194078469;1,715469047;5,913189186;0;0;0;0;0;0;0;0;2019
validation;Landklif;7835_1_F;2019;136;147;141;11,51718;48,19283;509;35,64;49,5;0;forest;13,58072209;124,1000018;10,34166682;0,79177776;-34,16666718;4,52911101;-44,06666732;1,061527748;3,146666714;2,480419299;-0,323333338;0;1;3;3;1;1;0;6;4,542919407;0,205769549;0,057586743;6,314885942;2;1;4;12;3,585128505;0,194078469;1,715469047;5,913189186;0;0;0;0;0;0;0;0;2019
validation;Landklif;7835_1_F;2019;147;163;155;11,51718;48,19283;509;55;76,38888889;0;forest;17,68312396;42,70000064;2,511764743;0,79177776;-34,16666718;4,52911101;-44,06666732;1,061527748;3,146666714;0,721833317;2,390000036;1;0;0;6;1;1;0;6;4,542919407;0,205769549;0,057586743;6,314885942;2;1;4;12;1,971833102;1,319033907;2,453110646;6,807139049;0;0;0;0;0;0;0;0;2019
validation;Landklif;7835_1_F;2019;163;176;169;11,51718;48,19283;509;41,3;57,36111111;0;forest;20,32846004;65,00000097;4,642857212;0,79177776;-34,16666718;4,52911101;-44,06666732;1,061527748;3,146666714;0,721833317;2,390000036;1;0;1;5;1;1;0;6;4,542919407;0,205769549;0,057586743;6,314885942;2;1;4;12;1,971833102;1,319033907;2,453110646;6,807139049;0;0;0;0;0;0;0;0;2019
validation;Landklif;7835_1_F;2019;190;213;201;11,51718;48,19283;509;34,78;48,30555556;0;forest;20,47655527;99,30000148;4,137500062;0,79177776;-34,16666718;4,52911101;-44,06666732;1,061527748;3,146666714;1,069580621;-19,97666696;2;1;1;4;1;1;0;6;4,542919407;0,205769549;0,057586743;6,314885942;2;1;4;12;1,847042089;0,566083054;1,880001102;6,28746042;0;0;0;0;0;0;0;0;2019
validation;Landklif;7835_1_F;2019;213;226;219;11,51718;48,19283;509;7,08;9,833333333;0;forest;19,83417433;55,90000083;3,992857202;0,79177776;-34,16666718;4,52911101;-44,06666732;1,061527748;3,146666714;2,183741887;-21,19333365;0;0;1;4;1;1;0;6;4,542919407;0,205769549;0,057586743;6,314885942;2;1;4;12;2,771553579;0,701315365;1,991914324;6,834122659;0;0;0;0;0;0;0;0;2019
validation;Landklif;5637_3_G;2019;98;122;110;11,85608;50,324574;519;21,74;30,19444444;0;meadow;8,582933013;36,10000054;1,444000022;0,820822204;-1,780000027;4,214155461;-1,380000021;1,369091604;0,506666674;4,214155461;-1,380000021;1;1;2;5;2;1;1;5;4,306718034;0,289508387;1,813576355;5,560805538;3;0;3;9;4,306718034;0,289508387;1,813576355;5,560805538;0;0;0;0;0;0;0;0;2019
validation;Landklif;5637_3_G;2019;122;136;129;11,85608;50,324574;519;0,58;0,805555556;0;meadow;6,536266393;36,90000055;2,460000037;0,820822204;-1,780000027;4,214155461;-1,380000021;1,369091604;0,506666674;2,731182735;14,88666689;0;3;1;2;2;1;1;5;4,306718034;0,289508387;1,813576355;5,560805538;3;0;3;9;3,736650304;0,149721299;2,285145428;6,256301803;0;0;0;0;0;0;0;0;2019
validation;Landklif;5637_3_G;2019;136;151;143;11,85608;50,324574;519;14,31;19,875;0;meadow;12,56880792;33,10000049;2,068750031;0,820822204;-1,780000027;4,214155461;-1,380000021;1,369091604;0,506666674;2,731182735;14,88666689;0;1;0;3;2;1;1;5;4,306718034;0,289508387;1,813576355;5,560805538;3;0;3;9;3,736650304;0,149721299;2,285145428;6,256301803;0;0;0;0;0;0;0;0;2019
validation;Landklif;5637_3_G;2019;151;166;158;11,85608;50,324574;519;41,18;57,19444444;0;meadow;18,68693279;10,10000015;0,631250009;0,820822204;-1,780000027;4,214155461;-1,380000021;1,369091604;0,506666674;1,212155528;-43,03000064;3;0;0;4;2;1;1;5;4,306718034;0,289508387;1,813576355;5,560805538;3;0;3;9;2,273510295;1,046556137;0,588342757;6,192206926;0;0;0;0;0;0;0;0;2019
validation;Landklif;5637_3_G;2019;166;185;175;11,85608;50,324574;519;170,7;237,0833333;0;meadow;20,27843275;7,800000116;0,390000006;0,820822204;-1,780000027;4,214155461;-1,380000021;1,369091604;0,506666674;1,212155528;-43,03000064;4;0;0;5;2;1;1;5;4,306718034;0,289508387;1,813576355;5,560805538;3;0;3;9;2,273510295;1,046556137;0,588342757;6,192206926;0;0;0;0;0;0;0;0;2019
validation;Landklif;5637_3_G;2019;185;200;192;11,85608;50,324574;519;90,78;126,0833333;0;meadow;15,61380786;26,8000004;1,675000025;0,820822204;-1,780000027;4,214155461;-1,380000021;1,369091604;0,506666674;1,892698882;-49,4766674;0;1;0;4;2;1;1;5;4,306718034;0,289508387;1,813576355;5,560805538;3;0;3;9;2,658160743;0,551920223;0,579144045;6,200259636;0;0;0;0;0;0;0;0;2019
validation;Landklif;5637_3_G;2019;200;216;208;11,85608;50,324574;519;98,76;137,1666667;0;meadow;20,64105039;11,10000017;0,652941186;0,820822204;-1,780000027;4,214155461;-1,380000021;1,369091604;0,506666674;1,892698882;-49,4766674;2;0;0;5;2;1;1;5;4,306718034;0,289508387;1,813576355;5,560805538;3;0;3;9;2,658160743;0,551920223;0,579144045;6,200259636;0;0;0;0;0;0;0;0;2019
validation;Landklif;5637_3_G;2019;216;231;223;11,85608;50,324574;519;42,5;59,02777778;0;meadow;17,77880781;27,60000041;1,725000026;0,820822204;-1,780000027;4,214155461;-1,380000021;1,369091604;0,506666674;2,451602096;-57,50333419;0;0;0;3;2;1;1;5;4,306718034;0,289508387;1,813576355;5,560805538;3;0;3;9;3,230427235;0,555220049;0,145293114;7,132542775;0;0;0;0;0;0;0;0;2019
validation;Landklif;5728_2_G;2019;100;119;109;10,483936;50,291598;274;14,47;20,09722222;0;meadow;9,664399796;20,4000003;1,020000015;0,491044433;-9,783333479;3,63071103;-2,583333372;1,211192808;-6,6980001;3,63071103;-2,583333372;1;1;1;4;1;1;1;6;4,415313983;0,331497264;1,591344008;5,787996409;3;1;2;10;4,415313983;0,331497264;1,591344008;5,787996409;0;0;0;0;0;0;0;0;2019
validation;Landklif;5728_2_G;2019;119;135;127;10,483936;50,291598;274;4,08;5,666666667;0;meadow;8,190399829;45,80000068;2,694117687;0,491044433;-9,783333479;3,63071103;-2,583333372;1,211192808;-6,6980001;2,836150474;-8,28666679;0;3;2;3;1;1;1;6;4,415313983;0,331497264;1,591344008;5,787996409;3;1;2;10;3,817142808;0,300579623;1,658350355;6,433281723;0;0;0;0;0;0;0;0;2019
validation;Landklif;5728_2_G;2019;135;151;143;10,483936;50,291598;274;20,57;28,56944444;0;meadow;12,71569385;54,10000081;3,182352989;0,491044433;-9,783333479;3,63071103;-2,583333372;1,211192808;-6,6980001;2,836150474;-8,28666679;0;1;1;3;1;1;1;6;4,415313983;0,331497264;1,591344008;5,787996409;3;1;2;10;3,817142808;0,300579623;1,658350355;6,433281723;0;0;0;0;0;0;0;0;2019
validation;Landklif;5728_2_G;2019;151;165;158;10,483936;50,291598;274;40,01;55,56944444;0;meadow;17,62639962;21,40000032;1,426666688;0,491044433;-9,783333479;3,63071103;-2,583333372;1,211192808;-6,6980001;1,660411074;-23,81000035;1;0;1;5;1;1;1;6;4,415313983;0,331497264;1,591344008;5,787996409;3;1;2;10;2,853951803;0,759747044;1,182886184;7,134065501;0;0;0;0;0;0;0;0;2019
validation;Landklif;5728_2_G;2019;165;182;173;10,483936;50,291598;274;95,3;132,3611111;0;meadow;20,68262177;16,90000025;0,938888903;0,491044433;-9,783333479;3,63071103;-2,583333372;1,211192808;-6,6980001;1,660411074;-23,81000035;3;0;0;4;1;1;1;6;4,415313983;0,331497264;1,591344008;5,787996409;3;1;2;10;2,853951803;0,759747044;1,182886184;7,134065501;0;0;0;0;0;0;0;0;2019
validation;Landklif;5728_2_G;2019;182;197;189;10,483936;50,291598;274;55,56;77,16666667;0;meadow;16,40477465;12,70000019;0,793750012;0,491044433;-9,783333479;3,63071103;-2,583333372;1,211192808;-6,6980001;2,270870917;-30,56666712;0;2;0;4;1;1;1;6;4,415313983;0,331497264;1,591344008;5,787996409;3;1;2;10;2,815107989;0,332147327;1,008242554;6,297787449;0;0;0;0;0;0;0;0;2019
validation;Landklif;5728_2_G;2019;197;213;205;10,483936;50,291598;274;58,92;81,83333333;0;meadow;20,93039954;18,90000028;1,111764722;0,491044433;-9,783333479;3,63071103;-2,583333372;1,211192808;-6,6980001;2,270870917;-30,56666712;2;0;0;5;1;1;1;6;4,415313983;0,331497264;1,591344008;5,787996409;3;1;2;10;2,815107989;0,332147327;1,008242554;6,297787449;0;0;0;0;0;0;0;0;2019
validation;Landklif;5728_2_G;2019;213;228;220;10,483936;50,291598;274;26,92;37,38888889;0;meadow;17,61164962;30,50000045;1,906250028;0,491044433;-9,783333479;3,63071103;-2,583333372;1,211192808;-6,6980001;2,509698869;-33,11666716;0;1;1;3;1;1;1;6;4,415313983;0,331497264;1,591344008;5,787996409;3;1;2;10;3,031322575;0,556607464;0,466838706;6,633665285;0;0;0;0;0;0;0;0;2019
validation;Landklif;5737_3_G;2019;102;122;112;11,896473;50,213975;514;9,39;13,04166667;0;meadow;9,183961576;36,70000055;1,747619074;0,894688869;-3,406666717;4,212355461;-0,006666667;1,354205925;-1,142666684;4,212355461;-0,006666667;1;1;1;4;2;1;1;5;4,288315503;0,275731046;1,866620953;5,37130915;3;0;2;10;4,288315503;0,275731046;1,866620953;5,37130915;0;0;0;0;0;0;0;0;2019
validation;Landklif;5737_3_G;2019;122;135;128;11,896473;50,213975;514;1,41;1,958333333;0;meadow;6,649675918;31,70000047;2,264285748;0,894688869;-3,406666717;4,212355461;-0,006666667;1,354205925;-1,142666684;2,85021499;-0,573333342;0;3;1;3;2;1;1;5;4,288315503;0,275731046;1,866620953;5,37130915;3;0;2;10;3,788265073;0,134441651;1,648098626;5,825403761;0;0;0;0;0;0;0;0;2019
validation;Landklif;5737_3_G;2019;135;150;142;11,896473;50,213975;514;18,58;25,80555556;0;meadow;11,81815795;37,30000056;2,331250035;0,894688869;-3,406666717;4,212355461;-0,006666667;1,354205925;-1,142666684;2,85021499;-0,573333342;0;1;1;3;2;1;1;5;4,288315503;0,275731046;1,866620953;5,37130915;3;0;2;10;3,788265073;0,134441651;1,648098626;5,825403761;0;0;0;0;0;0;0;0;2019
validation;Landklif;5737_3_G;2019;150;165;157;11,896473;50,213975;514;30,01;41,68055556;0;meadow;18,1825328;9,100000136;0,568750008;0,894688869;-3,406666717;4,212355461;-0,006666667;1,354205925;-1,142666684;1,21336664;-35,7966672;2;0;0;4;2;1;1;5;4,288315503;0,275731046;1,866620953;5,37130915;3;0;2;10;2,262659622;1,050507753;0,811892748;5,898007417;0;0;0;0;0;0;0;0;2019
validation;Landklif;5737_3_G;2019;165;184;174;11,896473;50,213975;514;101,2;140,5555556;0;meadow;20,63253275;6,000000089;0,300000004;0,894688869;-3,406666717;4,212355461;-0,006666667;1,354205925;-1,142666684;1,21336664;-35,7966672;4;0;0;5;2;1;1;5;4,288315503;0,275731046;1,866620953;5,37130915;3;0;2;10;2,262659622;1,050507753;0,811892748;5,898007417;0;0;0;0;0;0;0;0;2019
validation;Landklif;5737_3_G;2019;184;199;191;11,896473;50,213975;514;52,03;72,26388889;0;meadow;15,58378286;23,30000035;1,456250022;0,894688869;-3,406666717;4,212355461;-0,006666667;1,354205925;-1,142666684;1,892795657;-55,7566675;0;1;0;5;2;1;1;5;4,288315503;0,275731046;1,866620953;5,37130915;3;0;2;10;2,611558795;0,539743564;0,514958119;6,043382297;0;0;0;0;0;0;0;0;2019
validation;Landklif;5737_3_G;2019;199;215;207;11,896473;50,213975;514;82,54;114,6388889;0;meadow;20,75194451;10,30000015;0,605882362;0,894688869;-3,406666717;4,212355461;-0,006666667;1,354205925;-1,142666684;1,892795657;-55,7566675;2;0;0;5;2;1;1;5;4,288315503;0,275731046;1,866620953;5,37130915;3;0;2;10;2,611558795;0,539743564;0,514958119;6,043382297;0;0;0;0;0;0;0;0;2019
validation;Landklif;5737_3_G;2019;215;229;222;11,896473;50,213975;514;30;41,66666667;0;meadow;17,22519949;42,50000063;2,833333376;0,894688869;-3,406666717;4,212355461;-0,006666667;1,354205925;-1,142666684;2,49002145;-54,76666748;0;0;1;3;2;1;1;5;4,288315503;0,275731046;1,866620953;5,37130915;3;0;2;10;3,169721658;0,55680894;0,385353656;6,993804979;0;0;0;0;0;0;0;0;2019
validation;Landklif;5837_4_G;2019;108;119;113;11,97416;50,111228;543;15,56;21,61111111;0;meadow;11,11138882;36,60000055;3,050000045;0,902333313;-2,090000031;4,138333241;-5,790000086;1,35226473;0,043333334;4,138333241;-5,790000086;2;0;3;2;2;1;1;5;4,203714425;0,242803066;1,478427286;5,200982422;3;0;2;9;4,203714425;0,242803066;1,478427286;5,200982422;0;0;0;0;0;0;0;0;2019
validation;Landklif;5837_4_G;2019;119;135;127;11,97416;50,111228;543;4,34;6,027777778;0;meadow;6,634183039;46,7000007;2,747058864;0,902333313;-2,090000031;4,138333241;-5,790000086;1,35226473;0,043333334;2,830999937;-12,50666685;0;3;2;3;2;1;1;5;4,203714425;0,242803066;1,478427286;5,200982422;3;0;2;9;3,679985206;0,146752668;1,128013882;6,280645898;0;0;0;0;0;0;0;0;2019
validation;Landklif;5837_4_G;2019;135;150;142;11,97416;50,111228;543;20,79;28,875;0;meadow;11,55638881;33,90000051;2,118750032;0,902333313;-2,090000031;4,138333241;-5,790000086;1,35226473;0,043333334;2,830999937;-12,50666685;0;1;0;3;2;1;1;5;4,203714425;0,242803066;1,478427286;5,200982422;3;0;2;9;3,679985206;0,146752668;1,128013882;6,280645898;0;0;0;0;0;0;0;0;2019
validation;Landklif;5837_4_G;2019;150;165;157;11,97416;50,111228;543;48,63;67,54166667;0;meadow;17,93951367;10,40000015;0,65000001;0,902333313;-2,090000031;4,138333241;-5,790000086;1,35226473;0,043333334;1,114399975;-19,81333363;2;0;0;4;2;1;1;5;4,203714425;0,242803066;1,478427286;5,200982422;3;0;2;9;2,165485389;1,107396276;1,51031301;5,699410786;0;0;0;0;0;0;0;0;2019
validation;Landklif;5837_4_G;2019;165;184;174;11,97416;50,111228;543;210,2;291,9444444;0;meadow;20,49588861;9,000000134;0,450000007;0,902333313;-2,090000031;4,138333241;-5,790000086;1,35226473;0,043333334;1,114399975;-19,81333363;4;0;0;4;2;1;1;5;4,203714425;0,242803066;1,478427286;5,200982422;3;0;2;9;2,165485389;1,107396276;1,51031301;5,699410786;0;0;0;0;0;0;0;0;2019
